vel_media,vel_minima,pct_baixa_vel,pct_full_throttle,pct_freando,zonas_freio,pico_desac,pico_acel,circuito,ano,piloto
209.34102564102565,81.89,17.94871794871795,58.20512820512821,17.692307692307693,10,-35.87962962962933,15.14550264550263,Austin,2019,GIO
208.769820971867,77.0,17.647058823529413,58.567774936061376,19.437340153452684,11,-31.249999999999766,13.888888888888873,Austin,2019,RAI
206.1620253164557,80.94,18.227848101265824,58.48101265822785,19.746835443037973,10,-31.24999999999997,15.046296296296617,Austin,2019,RUS
204.9035532994924,81.72,18.781725888324875,55.58375634517766,16.751269035532996,9,-32.49999999999973,15.046296296296171,Austin,2019,PER
205.17929292929293,79.0,18.68686868686869,56.313131313131315,18.434343434343432,10,-33.634259259258975,13.068770729685198,Austin,2019,KUB
210.8372093023256,82.0,15.762273901808785,60.20671834625323,16.27906976744186,9,-30.092592592592375,13.888888888888877,Austin,2021,VER
210.57364341085272,82.0,16.020671834625322,57.36434108527132,17.05426356589147,9,-38.19444444444456,14.062499999999945,Austin,2021,HAM
210.340206185567,79.87,16.49484536082474,60.824742268041234,16.49484536082474,8,-32.40740740740738,15.046296296296283,Austin,2021,PER
209.8611825192802,79.88,16.452442159383033,58.09768637532133,17.480719794344473,12,-34.72222222222232,16.20370370370357,Austin,2021,BOT
209.5655526992288,80.88,16.195372750642672,58.354755784061695,17.737789203084834,15,-32.4074074074081,13.888888888889186,Austin,2021,LEC
209.21994884910487,79.0,15.856777493606138,58.82352941176471,16.11253196930946,10,-38.194444444444414,12.731481481481472,Austin,2021,SAI
209.04358974358973,78.78,17.435897435897434,0.7692307692307693,16.666666666666664,9,-33.84259259259231,15.046296296296617,Austin,2021,RIC
208.8695652173913,78.9,16.879795396419436,55.24296675191815,18.414322250639387,12,-39.35185185185153,14.067923833875863,Austin,2021,NOR
208.48081841432224,80.0,17.135549872122763,56.52173913043478,15.089514066496163,8,-35.87962962962933,14.01620370370397,Austin,2021,GAS
206.34430379746834,79.0,17.21518987341772,57.21518987341773,16.962025316455694,10,-33.56481481481553,15.057179380873743,Austin,2021,TSU
205.9949494949495,79.0,17.17171717171717,48.484848484848484,18.68686868686869,12,-32.47685185185181,15.046296296296617,Austin,2021,OCO
206.03535353535352,81.0,17.424242424242426,54.7979797979798,18.68686868686869,10,-27.777777777778372,14.880952380952321,Austin,2021,VET
204.98992443324937,80.0,17.632241813602015,53.14861460957179,20.151133501259448,11,-37.03703703703673,13.888888888889186,Austin,2021,GIO
205.00250626566415,78.98,17.543859649122805,57.393483709273184,18.295739348370926,11,-31.24999999999974,15.046296296296171,Austin,2021,ALO
204.90931989924434,77.92,17.632241813602015,53.904282115869016,20.65491183879093,12,-38.194444444443,13.888888888889186,Austin,2021,RUS
204.21804511278197,76.98,17.543859649122805,54.63659147869674,19.548872180451127,10,-33.63425925925994,13.92361111111135,Austin,2021,STR
204.315,76.99,17.75,55.00000000000001,20.0,11,-42.82407407407372,13.90873015873013,Austin,2021,LAT
203.8778054862843,76.0,18.703241895261847,54.11471321695761,19.201995012468828,11,-31.27314814814881,17.361111111111484,Austin,2021,RAI
202.985,76.0,18.0,53.0,20.75,12,-32.40740740740738,13.888888888888774,Austin,2021,MSC
202.5099502487562,73.0,18.90547263681592,39.0547263681592,21.641791044776117,12,-35.87962962962933,12.731481481481376,Austin,2021,MAZ
206.21159420289854,80.44,17.391304347826086,56.811594202898554,20.28985507246377,18,-30.416666666666504,13.888888888888761,Austin,2023,LEC
207.45217391304348,79.88,17.391304347826086,51.8840579710145,18.84057971014493,9,-31.14814814814788,15.62499999999987,Austin,2023,NOR
